GEOID,STATEFP,STATE,COUNTYFP,COUNTY,MEDN_INC22,TOT_HOUS22,LESS_10K22,10K_15K22,15K_20K22,20K_25K22,25K_30K22,30K_35K22,35K_40K22,40K_45K22,45K_50K22,50K_60K22,60K_75K22,75K_100K22,100_125K22,125_150K22,150_200K22,200K_MOR22
261251301001,26, Michigan,125, Oakland County,130568.0,377,0,0,5,0,4,17,5,0,13,11,16,27,82,37,55,105
261251301002,26, Michigan,125, Oakland County,89423.0,476,45,5,4,28,16,18,5,0,15,9,60,40,92,31,34,74
261251302001,26, Michigan,125, Oakland County,93302.0,629,0,0,12,7,0,0,22,15,27,30,133,132,77,72,45,57
261251302002,26, Michigan,125, Oakland County,56993.0,567,50,7,22,37,10,14,92,22,0,40,53,65,86,38,24,7
261251302003,26, Michigan,125, Oakland County,81696.0,457,6,0,0,38,0,0,12,18,22,65,41,64,69,14,23,85
261251302004,26, Michigan,125, Oakland County,139844.0,225,11,0,0,29,0,0,0,0,0,0,10,34,11,34,66,30
261251303001,26, Michigan,125, Oakland County,118281.0,325,0,0,0,17,0,9,13,0,6,8,20,56,50,46,51,49
261251303002,26, Michigan,125, Oakland County,158646.0,144,0,0,0,0,0,0,0,0,0,0,18,12,0,19,48,47
261251303003,26, Michigan,125, Oakland County,243571.0,416,0,0,0,32,0,12,0,0,0,0,0,0,27,30,19,296
261251303004,26, Michigan,125, Oakland County,40208.0,573,18,32,0,42,39,91,63,18,0,27,50,97,76,20,0,0
261251304001,26, Michigan,125, Oakland County,111765.0,724,38,10,0,15,0,0,32,0,0,93,58,72,101,86,100,119
261251304002,26, Michigan,125, Oakland County,91471.0,476,0,0,0,41,10,0,16,9,21,30,20,155,36,12,90,36
261251305001,26, Michigan,125, Oakland County,91490.0,809,25,0,43,8,104,8,44,0,16,17,25,154,65,139,93,68
261251305002,26, Michigan,125, Oakland County,118906.0,361,32,0,0,0,0,0,0,0,0,21,48,59,38,8,49,106
261251306001,26, Michigan,125, Oakland County,92647.0,282,8,9,0,8,8,10,9,0,8,19,30,72,54,30,0,17
261251306002,26, Michigan,125, Oakland County,88191.0,811,75,0,0,22,0,6,26,8,23,43,92,256,51,89,20,100
261251306003,26, Michigan,125, Oakland County,72083.0,219,0,9,9,8,0,10,8,0,0,7,67,31,6,26,0,38
261251307001,26, Michigan,125, Oakland County,123222.0,442,25,0,18,11,0,16,26,0,0,14,24,54,65,56,25,108
261251307002,26, Michigan,125, Oakland County,29655.0,1050,101,134,46,73,196,20,67,9,0,47,24,66,48,80,58,81
261251307003,26, Michigan,125, Oakland County,141563.0,577,0,28,0,0,18,0,35,25,0,31,19,68,21,111,143,78
261251307004,26, Michigan,125, Oakland County,81653.0,563,0,0,12,13,22,13,0,23,30,18,34,179,83,106,13,17
261251311001,26, Michigan,125, Oakland County,100491.0,225,0,0,19,4,0,0,6,12,11,17,12,26,68,30,12,8
261251311002,26, Michigan,125, Oakland County,96905.0,538,3,0,0,0,0,5,0,11,13,41,49,156,81,48,58,73
261251313001,26, Michigan,125, Oakland County,97750.0,472,0,7,15,19,27,7,18,26,0,17,48,61,35,111,50,31
261251313002,26, Michigan,125, Oakland County,87500.0,448,23,13,22,38,10,23,0,0,26,14,44,24,70,7,55,79
261251313003,26, Michigan,125, Oakland County,77917.0,322,0,0,30,0,13,0,42,9,20,11,35,27,21,17,53,44
261251313004,26, Michigan,125, Oakland County,109423.0,758,21,142,0,0,8,8,14,11,20,26,57,31,120,12,115,173
261251314001,26, Michigan,125, Oakland County,93438.0,874,17,0,5,6,4,12,50,39,17,40,171,105,113,96,113,86
261251315001,26, Michigan,125, Oakland County,113843.0,619,0,16,14,69,16,0,11,0,20,15,37,48,111,129,112,21
261251315002,26, Michigan,125, Oakland County,81546.0,325,14,0,15,6,0,7,0,6,12,6,73,74,33,8,64,7
261251315003,26, Michigan,125, Oakland County,116136.0,498,0,6,0,17,14,0,18,15,57,17,6,30,92,54,106,66
261251316001,26, Michigan,125, Oakland County,87171.0,435,4,0,3,14,8,12,23,17,17,19,37,138,38,18,63,24
261251316002,26, Michigan,125, Oakland County,115906.0,460,12,0,0,0,40,21,5,0,0,25,15,67,104,24,86,61
261251318001,26, Michigan,125, Oakland County,113036.0,252,50,0,0,14,24,0,0,0,0,0,12,9,28,26,46,43
261251318002,26, Michigan,125, Oakland County,52390.0,491,0,62,44,18,28,49,12,0,0,105,0,73,42,35,23,0
261251318003,26, Michigan,125, Oakland County,111375.0,495,16,0,0,0,11,15,17,0,8,11,70,72,71,51,48,105
261251321001,26, Michigan,125, Oakland County,121161.0,317,0,0,0,0,0,0,0,0,0,31,47,42,61,29,69,38
261251321002,26, Michigan,125, Oakland County,131801.0,527,0,0,0,0,0,0,12,60,0,0,45,29,93,45,22,221
261251321003,26, Michigan,125, Oakland County,78892.0,525,51,0,0,34,0,35,23,11,47,37,0,192,0,34,39,22
261251321004,26, Michigan,125, Oakland County,108631.0,449,0,0,0,0,0,0,37,0,67,67,0,44,50,17,84,83
261251321005,26, Michigan,125, Oakland County,91250.0,740,87,23,24,21,0,0,0,25,0,58,92,71,51,32,38,218
261251325001,26, Michigan,125, Oakland County,121613.0,446,18,0,9,0,14,0,10,62,0,9,8,67,37,37,56,119
261251325002,26, Michigan,125, Oakland County,97911.0,554,19,18,41,24,11,10,25,7,15,32,33,108,33,47,41,90
261251325003,26, Michigan,125, Oakland County,74135.0,567,22,9,32,0,36,32,17,24,38,65,13,81,61,63,30,44
261251326001,26, Michigan,125, Oakland County,181739.0,498,12,0,0,0,0,0,13,0,0,25,28,10,15,76,84,235
261251326002,26, Michigan,125, Oakland County,137426.0,361,0,0,0,0,0,12,9,0,17,0,22,24,34,74,89,80
261251326003,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251326004,26, Michigan,125, Oakland County,172663.0,330,0,0,0,26,0,0,10,1,15,16,30,11,30,23,88,80
261251326005,26, Michigan,125, Oakland County,121042.0,360,0,0,0,10,0,0,0,0,0,37,23,68,49,0,54,119
261251327001,26, Michigan,125, Oakland County,77454.0,453,0,0,0,10,26,0,2,8,19,45,90,69,19,38,24,103
261251327002,26, Michigan,125, Oakland County,117167.0,596,14,0,16,20,10,0,0,0,13,38,32,117,68,64,35,169
261251330011,26, Michigan,125, Oakland County,139786.0,612,7,0,7,0,0,0,7,11,0,0,24,107,83,99,79,188
261251330012,26, Michigan,125, Oakland County,149318.0,540,0,0,6,0,5,8,32,10,8,7,6,59,60,72,149,118
261251330021,26, Michigan,125, Oakland County,128492.0,1111,10,5,10,43,23,44,15,37,28,22,152,51,56,251,132,232
261251330022,26, Michigan,125, Oakland County,141875.0,415,0,21,0,0,9,0,9,0,0,24,11,48,40,76,80,97
261251330031,26, Michigan,125, Oakland County,124821.0,681,17,102,10,0,10,20,13,6,11,13,26,57,56,111,131,98
261251330032,26, Michigan,125, Oakland County,72156.0,577,45,43,0,0,17,42,0,34,10,63,53,153,23,35,16,43
261251330033,26, Michigan,125, Oakland County,78456.0,606,40,0,6,35,0,19,17,62,0,67,44,100,42,64,97,13
261251331011,26, Michigan,125, Oakland County,44792.0,512,52,0,41,32,95,25,0,12,49,56,83,47,0,0,0,20
261251331012,26, Michigan,125, Oakland County,32713.0,1244,163,0,0,188,157,157,65,77,123,153,32,53,0,43,33,0
261251331013,26, Michigan,125, Oakland County,49252.0,1067,0,0,81,0,113,0,170,98,102,116,64,253,18,0,52,0
261251331021,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251331022,26, Michigan,125, Oakland County,,506,98,15,38,17,24,19,21,26,0,8,0,44,173,23,0,0
261251331023,26, Michigan,125, Oakland County,52115.0,274,0,0,0,22,18,25,0,17,11,52,35,71,0,6,17,0
261251340001,26, Michigan,125, Oakland County,105804.0,579,28,13,32,15,7,22,0,0,0,18,37,56,107,67,98,79
261251340002,26, Michigan,125, Oakland County,95682.0,286,23,11,0,0,8,0,0,10,23,0,25,59,47,10,26,44
261251340003,26, Michigan,125, Oakland County,118333.0,496,19,11,23,0,5,7,0,9,19,0,37,54,74,19,152,67
261251340004,26, Michigan,125, Oakland County,118207.0,483,5,0,14,10,18,0,12,11,8,17,13,67,83,165,39,21
261251343001,26, Michigan,125, Oakland County,86379.0,844,26,0,0,10,21,8,9,0,0,59,176,168,82,70,100,115
261251343002,26, Michigan,125, Oakland County,115227.0,428,0,4,0,23,20,4,0,10,28,16,25,31,73,76,48,70
261251343003,26, Michigan,125, Oakland County,159531.0,267,0,0,14,0,0,0,0,0,0,9,0,25,47,23,32,117
261251343004,26, Michigan,125, Oakland County,85694.0,463,8,0,26,8,8,40,27,0,8,20,58,44,73,35,99,9
261251344001,26, Michigan,125, Oakland County,111034.0,428,9,0,0,0,0,9,5,9,0,74,44,43,65,48,79,43
261251344002,26, Michigan,125, Oakland County,117760.0,553,23,18,9,8,0,0,0,27,0,61,44,45,63,150,54,51
261251344003,26, Michigan,125, Oakland County,99861.0,439,9,0,0,0,0,37,17,65,0,19,25,48,3,67,78,71
261251344004,26, Michigan,125, Oakland County,172813.0,264,0,0,0,0,0,0,25,10,0,6,6,11,18,31,50,107
261251345001,26, Michigan,125, Oakland County,87022.0,385,0,0,12,0,11,14,0,0,15,0,49,118,47,0,29,90
261251345002,26, Michigan,125, Oakland County,97059.0,942,39,0,22,8,20,0,0,91,13,102,69,110,90,28,121,229
261251346001,26, Michigan,125, Oakland County,118250.0,441,11,11,0,0,37,10,0,0,21,25,19,19,135,59,54,40
261251346002,26, Michigan,125, Oakland County,95714.0,542,5,37,15,55,0,9,10,0,9,38,76,22,55,101,42,68
261251346003,26, Michigan,125, Oakland County,75125.0,633,0,0,11,10,7,10,0,54,21,136,67,44,53,86,54,80
261251347001,26, Michigan,125, Oakland County,50085.0,603,8,24,33,107,37,6,9,26,50,88,108,23,40,0,33,11
261251347002,26, Michigan,125, Oakland County,64250.0,308,0,9,25,0,0,0,46,22,7,32,82,68,17,0,0,0
261251347003,26, Michigan,125, Oakland County,79861.0,696,9,7,40,0,0,56,10,0,11,137,54,55,87,149,53,28
261251348001,26, Michigan,125, Oakland County,85192.0,410,18,0,0,0,71,9,0,20,8,7,53,57,59,18,42,48
261251348002,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251348003,26, Michigan,125, Oakland County,72339.0,1248,43,37,21,44,8,24,21,30,95,190,122,173,210,32,127,71
261251349001,26, Michigan,125, Oakland County,62702.0,773,8,10,22,9,103,18,82,63,27,42,71,185,58,45,23,7
261251349002,26, Michigan,125, Oakland County,94185.0,523,19,7,26,10,0,40,23,10,7,17,34,122,23,19,44,122
261251349003,26, Michigan,125, Oakland County,74583.0,533,59,49,20,18,62,0,0,9,16,26,9,100,0,84,30,51
261251350001,26, Michigan,125, Oakland County,61307.0,587,8,28,51,29,11,10,17,0,9,119,60,42,35,9,70,89
261251350002,26, Michigan,125, Oakland County,68421.0,652,9,0,38,9,63,29,67,18,10,55,77,72,41,111,20,33
261251351001,26, Michigan,125, Oakland County,177840.0,939,34,0,0,4,10,0,0,94,0,18,72,62,45,74,193,333
261251351002,26, Michigan,125, Oakland County,132273.0,208,0,0,8,0,10,0,0,0,0,0,0,53,9,42,11,75
261251351003,26, Michigan,125, Oakland County,89464.0,427,11,0,6,0,55,64,0,19,0,7,35,42,43,23,40,82
261251351004,26, Michigan,125, Oakland County,154022.0,428,0,0,14,0,0,0,0,0,11,16,13,77,17,28,104,148
261251352001,26, Michigan,125, Oakland County,104271.0,596,13,58,0,0,0,7,19,6,24,57,44,28,181,87,51,21
261251352002,26, Michigan,125, Oakland County,90485.0,433,45,0,0,11,40,0,9,15,12,0,21,103,11,78,41,47
261251352003,26, Michigan,125, Oakland County,111094.0,453,0,0,8,52,0,0,18,0,0,41,36,55,41,35,70,97
261251353001,26, Michigan,125, Oakland County,176083.0,659,10,11,0,0,0,0,9,0,0,33,35,74,66,33,120,268
261251353002,26, Michigan,125, Oakland County,180000.0,282,10,0,0,0,0,0,0,0,0,11,10,44,14,27,78,88
261251353003,26, Michigan,125, Oakland County,193750.0,724,0,0,0,0,0,0,11,8,24,0,46,53,58,69,102,353
261251360001,26, Michigan,125, Oakland County,104604.0,1037,10,30,0,91,11,12,22,14,0,41,61,179,157,88,108,213
261251360002,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251360003,26, Michigan,125, Oakland County,34643.0,656,9,0,11,94,196,21,0,21,47,62,50,117,0,0,28,0
261251360004,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251361011,26, Michigan,125, Oakland County,135938.0,968,0,22,16,16,6,4,7,13,0,122,112,88,60,92,182,228
261251361012,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251361013,26, Michigan,125, Oakland County,125941.0,1210,15,0,0,0,0,27,63,7,0,40,93,163,159,240,201,202
261251361021,26, Michigan,125, Oakland County,52972.0,747,87,27,0,72,16,21,47,69,0,114,74,105,115,0,0,0
261251361022,26, Michigan,125, Oakland County,79792.0,494,0,0,16,1,15,32,61,0,0,52,59,88,106,0,0,64
261251361023,26, Michigan,125, Oakland County,49262.0,1177,108,40,19,78,44,66,0,110,171,63,119,214,16,69,25,35
261251363001,26, Michigan,125, Oakland County,89972.0,548,15,18,0,17,39,0,0,0,41,0,38,134,82,24,75,65
261251363002,26, Michigan,125, Oakland County,87115.0,650,25,0,10,0,0,14,0,23,0,52,51,202,109,52,28,84
261251363003,26, Michigan,125, Oakland County,168194.0,745,28,0,0,10,0,11,10,1,0,2,103,72,70,23,67,348
261251363004,26, Michigan,125, Oakland County,159545.0,282,14,0,0,0,0,28,0,9,0,0,24,0,19,22,80,86
261251365001,26, Michigan,125, Oakland County,85128.0,964,17,21,0,37,58,0,0,18,0,40,254,109,126,179,22,83
261251365002,26, Michigan,125, Oakland County,125921.0,778,0,0,0,16,25,37,0,68,72,20,15,110,19,122,144,130
261251365003,26, Michigan,125, Oakland County,79474.0,582,0,0,18,41,17,0,0,0,0,46,51,195,43,20,46,105
261251365004,26, Michigan,125, Oakland County,113313.0,377,0,0,0,0,0,0,0,19,0,46,56,0,100,92,20,44
261251366011,26, Michigan,125, Oakland County,99007.0,829,78,0,0,18,0,26,148,24,0,46,15,73,84,131,38,148
261251366012,26, Michigan,125, Oakland County,110341.0,775,0,0,20,0,6,17,0,17,10,19,48,218,71,109,107,133
261251366013,26, Michigan,125, Oakland County,81161.0,647,0,0,24,29,31,42,31,54,14,16,58,74,75,87,95,17
261251366021,26, Michigan,125, Oakland County,169545.0,634,0,0,0,0,0,43,16,51,18,16,0,34,81,40,96,239
261251366022,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251366023,26, Michigan,125, Oakland County,162083.0,335,0,0,0,0,12,0,17,0,16,11,39,15,10,11,150,54
261251366024,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251366025,26, Michigan,125, Oakland County,52622.0,348,28,6,7,0,0,82,10,10,25,123,0,0,0,0,26,31
261251367001,26, Michigan,125, Oakland County,97267.0,814,26,13,41,30,41,12,24,0,18,33,44,129,70,235,17,81
261251367002,26, Michigan,125, Oakland County,140536.0,503,0,0,0,21,0,0,25,0,0,5,0,70,112,35,173,62
261251367003,26, Michigan,125, Oakland County,111771.0,547,0,0,0,14,14,0,17,14,16,8,89,43,69,69,142,52
261251367004,26, Michigan,125, Oakland County,225612.0,484,0,0,0,0,0,0,0,0,0,0,0,38,46,14,79,307
261251368001,26, Michigan,125, Oakland County,91667.0,978,0,0,0,0,0,17,150,17,0,113,54,169,152,133,166,7
261251368002,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251368003,26, Michigan,125, Oakland County,70058.0,767,14,12,72,39,33,53,42,10,13,27,146,86,51,43,24,102
261251368004,26, Michigan,125, Oakland County,81250.0,324,0,0,0,0,17,0,0,0,0,89,56,31,58,0,6,67
261251368005,26, Michigan,125, Oakland County,66415.0,623,22,33,0,49,5,32,43,71,0,18,68,141,38,36,0,67
261251371011,26, Michigan,125, Oakland County,151149.0,685,8,0,0,21,0,0,0,0,12,13,0,11,66,183,156,215
261251371012,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251371013,26, Michigan,125, Oakland County,168631.0,647,0,0,0,9,0,0,45,0,0,35,18,51,76,13,230,170
261251371021,26, Michigan,125, Oakland County,250001.0,547,17,0,0,0,0,0,12,0,0,0,0,0,0,78,20,420
261251371022,26, Michigan,125, Oakland County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261251371023,26, Michigan,125, Oakland County,250001.0,516,0,0,0,0,0,0,0,0,22,0,0,0,31,7,134,322
